"chr","pos","strand","Name","Probe_rs","Probe_maf","CpG_rs","CpG_maf","SBE_rs","SBE_maf","Islands_Name","Relation_to_Island","UCSC_RefGene_Name","UCSC_RefGene_Accession","UCSC_RefGene_Group","Phantom","DMR","Enhancer","HMM_Island","Regulatory_Feature_Name","Regulatory_Feature_Group","DHS","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"cg12122241","chr20",1920407,"+","cg12122241",NA,NA,NA,NA,NA,NA,"chr20:1918077-1918278","S_Shelf","SIRPA;SIRPA;SIRPA","NM_080792;NM_001040023;NM_001040022","3'UTR;3'UTR;3'UTR","","","","","","","",-0.742818634601581,0.152609874754461,-4.70738005720556,2.51955024227632e-05,0.00941603116590194,2.51843503822483
"cg08515442","chr6",168778225,"-","cg08515442",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","6:168521052-168521162","","","",0.457303528743522,0.606424942831972,4.7073377753209,2.51989715681789e-05,0.00941603116590194,2.5183103867054
"cg15801019","chr6",129203783,"-","cg15801019",NA,NA,NA,NA,NA,NA,"","OpenSea","LAMA2;LAMA2","NM_001079823;NM_000426","TSS1500;TSS1500","","","TRUE","","","","",-0.479976358012379,-0.0904602934060146,-4.70716581018748,2.52130858088246e-05,0.00941603116590194,2.51780341828999
"cg06602723","chr17",46693336,"-","cg06602723",NA,NA,NA,NA,NA,NA,"chr17:46695325-46695553","N_Shore","HOXB8","NM_024016","TSS1500","","RDMR","","","17:46693234-46693357","Unclassified_Cell_type_specific","",-0.624045540649498,-1.00092810402527,-4.70639976542026,2.52760543249469e-05,0.00941603116590194,2.51554511293444
"cg04331601","chr19",17633880,"+","cg04331601",NA,NA,NA,NA,NA,NA,"chr19:17631780-17631992","S_Shore","FAM129C;FAM129C","NM_173544;NM_001098524","TSS1500;TSS1500","","","","","19:17633767-17634691","Unclassified","",-0.452224102728581,-0.393309316753324,-4.70634736594151,2.52803671825841e-05,0.00941603116590194,2.51539064262464
"cg19574915","chr15",89195555,"-","cg19574915","rs1137166",0.000126,NA,NA,NA,NA,"","OpenSea","ISG20","NM_002201","Body","","","TRUE","","15:89195313-89195596","Promoter_Associated_Cell_type_specific","",0.502153724518462,-1.56327653370813,4.70598974802921,2.53098210593504e-05,0.00941603116590194,2.51433642063585
"cg06132620","chr6",138820503,"-","cg06132620",NA,NA,NA,NA,NA,NA,"","OpenSea","NHSL1;NHSL1;NHSL1","NM_001144060;NM_001144060;NM_020464","1stExon;5'UTR;Body","low-CpG:138862196-138862375","","TRUE","","","","",-0.717299558221199,-1.59973602257347,-4.70591692934161,2.53158226343871e-05,0.00941603116590194,2.51412176111852
"cg17332306","chr17",76259456,"-","cg17332306","rs77144092",0.013901,NA,NA,NA,NA,"","OpenSea","","","","","DMR","","","17:76259190-76259595","Unclassified","",-0.545018911435668,-1.89755911403172,-4.70578567992032,2.53266434911017e-05,0.00941603116590194,2.51373485812725
"cg24064639","chr17",66592243,"-","cg24064639",NA,NA,NA,NA,NA,NA,"chr17:66596072-66597578","N_Shelf","FAM20A","NM_017565","Body","","","","","","","",0.682928352766093,0.991876177320818,4.7053565609319,2.53620539484626e-05,0.00941603116590194,2.51246990261483
"cg17337668","chr17",36863216,"+","cg17337668","rs62638661",0.01496,NA,NA,NA,NA,"chr17:36858278-36861697","S_Shore","MLLT6","NM_005937","Body","","RDMR","","","","","",0.679323089473428,-1.14608361507777,4.70521093127857,2.5374082216637e-05,0.00941603116590194,2.51204062328344
"cg22935450","chr17",38465393,"+","cg22935450",NA,NA,NA,NA,NA,NA,"","OpenSea","RARA","NM_000964","TSS200","","","","","17:38465186-38465482","Unclassified_Cell_type_specific","",-0.42338655813477,-1.41367504246556,-4.7043703789186,2.54436172499284e-05,0.00942459069506308,2.50956295987558
"cg23622047","chr2",173701464,"+","cg23622047",NA,NA,NA,NA,NA,NA,"","OpenSea","RAPGEF4;RAPGEF4","NM_007023;NM_001100397","Body;Body","","","TRUE","","","","",0.490560466407581,0.679980968020787,4.70429262485927,2.54500589444082e-05,0.00942459069506308,2.50933377347523
"cg01526089","chr17",3819390,"+","cg01526089",NA,NA,NA,NA,NA,NA,"","OpenSea","P2RX1","NM_002558","1stExon","","","","17:3766045-3766239","","","",-0.369166495605468,-0.980028026350831,-4.70363932452074,2.5504246321158e-05,0.00943484966841217,2.5074081592487
"cg13500113","chr2",216947149,"-","cg13500113",NA,NA,NA,NA,NA,NA,"chr2:216946324-216946734","S_Shore","TMEM169;TMEM169;TMEM169;PECR;TMEM169","NM_001142311;NM_001142312;NM_138390;NM_018441;NM_001142310","5'UTR;5'UTR;5'UTR;TSS1500;5'UTR","","RDMR","","","2:216947142-216947358","Promoter_Associated","",0.476559322393022,1.4841744634745,4.70125413074059,2.57030487187689e-05,0.00948496591692113,2.50037838966862
"cg13164141","chr8",102381074,"-","cg13164141",NA,NA,NA,NA,NA,NA,"","OpenSea","NACAP1","NR_002182","TSS200","","","","","","","",0.36402341482888,2.81024982760582,4.70086727404137,2.57354359218334e-05,0.00948496591692113,2.49923831855707
"cg05099708","chr16",89044855,"+","cg05099708","rs58559003",0.014625,NA,NA,NA,NA,"","OpenSea","CBFA2T3","NM_005187","TSS1500","","","","","16:89044781-89044991","Unclassified","",-0.364550310721298,-1.43354804500771,-4.700767602096,2.57437868416738e-05,0.00948496591692113,2.49894458842574
"cg01022200","chr1",180881086,"+","cg01022200",NA,NA,NA,NA,NA,NA,"chr1:180881316-180882592","N_Shore","KIAA1614","NM_020950","TSS1500","","","","1:179147697-179149215","1:180880963-180881208","Unclassified_Cell_type_specific","TRUE",-0.553475063566604,-1.37775449031891,-4.70017268391334,2.57936869327019e-05,0.00948496591692113,2.49719141905312
"cg08324115","chr16",57450784,"+","cg08324115",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","16:56008125-56008286","16:57450658-57451393","Unclassified","",-0.581373506769765,-2.11550450682116,-4.70015011033821,2.57955822129962e-05,0.00948496591692113,2.49712489801217
"cg14614581","chr10",73844130,"+","cg14614581",NA,NA,NA,NA,NA,NA,"chr10:73846806-73848233","N_Shelf","SPOCK2","NM_014767","Body","","","","","10:73843466-73844210","Promoter_Associated_Cell_type_specific","",0.645198015815809,1.33120290455604,4.69975131171138,2.58290879805977e-05,0.00948496591692113,2.49594971116475
"cg03030267","chr20",57394000,"-","cg03030267",NA,NA,NA,NA,NA,NA,"","OpenSea","GNASAS;MIR298;MIR296","NR_002785;NR_030580;NR_029844","Body;TSS1500;TSS1500","","","TRUE","","","","TRUE",0.656697968682727,1.51326867080657,4.6997115915959,2.58324274778436e-05,0.00948496591692113,2.49583266474683
"cg20811236","chr18",46501400,"+","cg20811236",NA,NA,NA,NA,NA,NA,"chr18:46501624-46502976","N_Shore","","","","","DMR","","18:44755333-44755488","","","",-0.661688970328872,-0.0649445100493888,-4.69947035103872,2.58527190706688e-05,0.00948496591692113,2.49512178796292
"cg13594542","chr9",138850547,"-","cg13594542",NA,NA,NA,NA,NA,NA,"chr9:138852639-138853439","N_Shelf","UBAC1","NM_016172","Body","","","","","","","",-0.588819095398262,-0.871474206288746,-4.69902014216027,2.58906296417446e-05,0.00948910221885114,2.49379515995689
"cg05661533","chr5",1495043,"-","cg05661533",NA,NA,NA,NA,NA,NA,"chr5:1494853-1495287","Island","LPCAT1","NM_024830","Body","","","","5:1547887-1548318","5:1494867-1495821","Unclassified","",-0.512682507925953,-0.73153366893475,-4.69842468259741,2.59408552373916e-05,0.00949084322228116,2.49204057697857
"cg24082174","chr3",186503643,"+","cg24082174",NA,NA,NA,NA,NA,NA,"chr3:186500738-186502048","S_Shore","SNORA63;MIR1248;EIF4A2;SNORA81","NR_002586;NR_031650;NM_001967;NR_002989","TSS1500;TSS1500;Body;TSS1500","","RDMR","","","","","",0.472665413867858,2.59772206799495,4.69782242389843,2.59917517514156e-05,0.00949084322228116,2.49026602271455
"cg25509467","chr20",30622849,"-","cg25509467","rs111482287",0.056725,NA,NA,NA,NA,"chr20:30618793-30619138","S_Shelf","","","","","","","","","","",-0.574747066201593,-0.444025841125536,-4.69749660592623,2.60193273353352e-05,0.00949084322228116,2.48930602704748
"cg18712352","chr14",64972736,"+","cg18712352",NA,NA,NA,NA,NA,NA,"chr14:64969967-64972180","S_Shore","ZBTB1;ZBTB1","NM_001123329;NM_014950","5'UTR;5'UTR","","","","","","","",0.524666452972364,-1.25633598398306,4.69721830076494,2.60429044487793e-05,0.00949084322228116,2.48848603865482
"cg26230145","chr1",18526256,"+","cg26230145",NA,NA,NA,NA,NA,NA,"","OpenSea","IGSF21","NM_032880","Body","","","TRUE","","","","",-0.380843358349715,0.560686550977144,-4.69719416040907,2.60449505312673e-05,0.00949084322228116,2.48841491301105
"cg20840847","chr15",29213626,"+","cg20840847",NA,NA,NA,NA,NA,NA,"","OpenSea","APBA2;APBA2","NM_005503;NM_001130414","TSS1500;TSS1500","","","","","","","",0.492102581828416,1.6467428135595,4.69707293254731,2.60552279228929e-05,0.00949084322228116,2.48805773631821
"cg16892443","chr20",24898990,"-","cg16892443","rs113498754",0.015561,NA,NA,NA,NA,"chr20:24898954-24899181","Island","","","","","","","20:24846900-24847181","20:24898177-24899630","Unclassified","",-0.776915114839752,-4.38420780376784,-4.69510454664129,2.62226616758507e-05,0.00953001980119438,2.48225859177949
"cg00999988","chr2",166649910,"-","cg00999988",NA,NA,NA,NA,NA,NA,"chr2:166649909-166650966","Island","GALNT3","NM_004482","5'UTR","","RDMR","","2:166357946-166359546","","","",-0.511343648110244,-2.62782537625465,-4.69377851831519,2.6336051352588e-05,0.00953001980119438,2.47835230697216
"cg06797389","chr15",44969481,"+","cg06797389",NA,NA,NA,NA,NA,NA,"","OpenSea","PATL2","NM_001145112","TSS1500","","","","","","","",0.689686332497742,1.68853031643245,4.69367237026057,2.6345148959332e-05,0.00953001980119438,2.47803962372759
"cg26035542","chr1",161060622,"-","cg26035542",NA,NA,NA,NA,NA,NA,"","OpenSea","PVRL4","NM_030916","TSS1500","","","","","1:161060523-161060706","Unclassified_Cell_type_specific","",0.651022381707102,0.890244594735359,4.69358264630982,2.63528413183913e-05,0.00953001980119438,2.4777753229609
"cg05341549","chr1",9774742,"-","cg05341549",NA,NA,NA,NA,NA,NA,"chr1:9775708-9775997","N_Shore","PIK3CD","NM_005026","Body","","","","","1:9774214-9774808","Gene_Associated_Cell_type_specific","",0.406201242127423,1.38240349824321,4.69304730635211,2.63987838571985e-05,0.00953001980119438,2.47619839591921
"cg24252148","chr11",68081257,"+","cg24252148",NA,NA,NA,NA,NA,NA,"chr11:68080365-68080931","S_Shore","LRP5","NM_002335","Body","","","","11:67837779-67837846","11:68079659-68081592","Unclassified","",-0.484405259328422,-1.37985525385896,-4.69299176315406,2.64035550452435e-05,0.00953001980119438,2.47603478768069
"cg13290371","chr7",5518071,"-","cg13290371",NA,NA,NA,NA,NA,NA,"chr7:5521368-5521615","N_Shelf","FBXL18","NM_024963","3'UTR","","","TRUE","","7:5517726-5518101","Unclassified","TRUE",-0.476288031737456,-1.59685526724075,-4.69298441633448,2.64041862041326e-05,0.00953001980119438,2.47601314690384
"cg01131866","chr5",61601529,"-","cg01131866",NA,NA,NA,NA,NA,NA,"chr5:61601617-61602930","N_Shore","KIF2A;KIF2A","NM_004520;NM_001098511","TSS1500;TSS1500","","","","","5:61601520-61602413","Promoter_Associated","",0.363152059424861,-1.48399154954799,4.69287117076346,2.64139169091568e-05,0.00953001980119438,2.4756795721794
"cg26579986","chr6",37504610,"-","cg26579986","rs77871944",0.029974,NA,NA,NA,NA,"chr6:37503538-37504291","S_Shore","","","","","","TRUE","6:37611571-37612910","","","",-0.681738122226452,-1.54570769625195,-4.69286284344335,2.64146325790875e-05,0.00953001980119438,2.47565504341937
"cg15571561","chr3",35706161,"-","cg15571561",NA,NA,NA,NA,NA,NA,"","OpenSea","ARPP-21","NM_016300","5'UTR","","DMR","","","","","",0.754337250271056,-1.95870493168213,4.69268068442199,2.64302925334532e-05,0.00953001980119438,2.47511848310101
"cg04741118","chr12",96720813,"+","cg04741118",NA,NA,NA,NA,NA,NA,"","OpenSea","CDK17;CDK17","NM_001170464;NM_002595","Body;Body","","","TRUE","","12:96720805-96720862","Unclassified_Cell_type_specific","",0.552801521415334,0.601433017304071,4.69153594304702,2.65289134224646e-05,0.00954631016875413,2.47174671229441
"cg11358741","chr12",125093204,"+","cg11358741",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","12:125093079-125094628","Unclassified_Cell_type_specific","TRUE",-0.507571191925668,-1.96170060174966,-4.69130919687537,2.65484907623876e-05,0.00954631016875413,2.47107887165721
"cg18583931","chr15",71378283,"+","cg18583931",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.396198642470258,0.413293831368326,-4.69114228561225,2.6562911010072e-05,0.00954631016875413,2.47058726991403
"cg11433098","chr15",99987894,"+","cg11433098",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","15:97805363-97805522","","","",0.538897487638042,-0.29305211054302,4.69091384055288,2.65826599318e-05,0.00954631016875413,2.46991444136757
"cg06748978","chr2",25562512,"+","cg06748978",NA,NA,NA,NA,NA,NA,"chr2:25563309-25563661","N_Shore","DNMT3A;DNMT3A;DNMT3A","NM_022552;NM_175630;NM_175629","5'UTR;5'UTR;5'UTR","","","TRUE","","","","",0.51802209817419,1.96073307191216,4.69024426800067,2.66406272098219e-05,0.0095574926891873,2.46794243359345
"cg22127773","chr17",7754785,"+","cg22127773",NA,NA,NA,NA,NA,NA,"chr17:7754918-7755584","N_Shore","KDM6B","NM_001080424","Body","","","","","17:7754561-7756414","Promoter_Associated","",0.892944651643319,5.27238402385696,4.6898698955237,2.66730921048556e-05,0.0095595127735355,2.46683987587429
"cg16125214","chr1",9751353,"+","cg16125214",NA,NA,NA,NA,NA,NA,"chr1:9749295-9750228","S_Shore","PIK3CD","NM_005026","5'UTR","","","","","1:9751294-9751415","Gene_Associated","",0.56743092172282,1.78164474267443,4.68915984609305,2.67347731462441e-05,0.0095655364689128,2.46474878978922
"cg25743622","chr1",223403446,"-","cg25743622",NA,NA,NA,NA,NA,NA,"","OpenSea","SUSD4","NM_017982","Body","","","TRUE","","1:223403109-223404232","Unclassified_Cell_type_specific","TRUE",0.568516771198427,0.921012479942808,4.68905834887169,2.67436015187221e-05,0.0095655364689128,2.46444988909012
"cg12688576","chr6",18387407,"+","cg12688576",NA,NA,NA,NA,NA,NA,"chr6:18387450-18387846","N_Shore","RNF144B","NM_182757","TSS200","","","","","6:18387270-18388088","Promoter_Associated_Cell_type_specific","TRUE",-0.25914108611508,-2.39743170863059,-4.6885877464436,2.67845726452966e-05,0.00957058182750621,2.46306402864063
"cg23896514","chr7",150103902,"+","cg23896514",NA,NA,NA,NA,NA,NA,"chr7:150104704-150105530","N_Shore","LOC728743","NR_027237","Body","","","","","7:150103811-150104358","Promoter_Associated","",0.455258134494473,-1.71650774011213,4.68771901381798,2.68603675199742e-05,0.00958804772259839,2.46050583130847
"cg17113883","chr6",128239611,"-","cg17113883",NA,NA,NA,NA,NA,NA,"","OpenSea","THEMIS;THEMIS","NM_001164687;NM_001164687","5'UTR;1stExon","","","","","6:128239433-128239909","Unclassified_Cell_type_specific","",0.900491967159837,2.18311138111801,4.68676360648163,2.69439679850748e-05,0.00960826213697995,2.45769255280143
"cg12517576","chr7",128048308,"+","cg12517576",NA,NA,NA,NA,NA,NA,"chr7:128049499-128050488","N_Shore","IMPDH1;IMPDH1;IMPDH1;IMPDH1","NM_001142576;NM_183243;NM_000883;NM_001102605","Body;Body;Body;Body","","","TRUE","","","","",-0.69046882411273,-0.819091223689328,-4.68590745017985,2.70191009833937e-05,0.0096237187769054,2.45517166449185
"cg22903402","chr2",128366514,"+","cg22903402",NA,NA,NA,NA,NA,NA,"","OpenSea","MYO7B","NM_001080527","Body","","","","2:128082794-128083082","","","",0.353367945481531,0.480398658128476,4.68565447024907,2.70413409189808e-05,0.0096237187769054,2.45442680878228
"cg21484956","chr12",77273469,"+","cg21484956",NA,NA,NA,NA,NA,NA,"chr12:77272632-77273216","S_Shore","CSRP2","NM_001321","TSS1500","","","","","12:77272045-77273609","Unclassified","",-0.770461163188393,-1.35894820907751,-4.68520340651799,2.7081039418247e-05,0.00962822843069201,2.45309875762915
"cg11546131","chr17",75995140,"+","cg11546131",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.691706288121761,1.69399557115466,4.68461299750168,2.71330883820088e-05,0.00962923306103362,2.4513604914451
"cg03548512","chr10",73978697,"+","cg03548512","rs7915895",0.127762,NA,NA,NA,NA,"chr10:73975671-73976115","S_Shelf","C10orf104","NM_173473","5'UTR","","","","","10:73978492-73978780","Unclassified_Cell_type_specific","",0.503443349519484,-0.177982461075364,4.68455819377182,2.71379247239337e-05,0.00962923306103362,2.45119914292288
"cg24228231","chr4",71557171,"+","cg24228231",NA,NA,NA,NA,NA,NA,"chr4:71553854-71554473","S_Shelf","","","","","","","","","","",-0.575383101302597,1.50376160734214,-4.6841410825224,2.71747619025494e-05,0.00963270950644151,2.44997113656981
"cg21359303","chr10",106068573,"-","cg21359303",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","10:106068200-106068763","Promoter_Associated","",0.88290982592962,1.12044586747546,4.68330456959935,2.72487867109859e-05,0.00963867830277297,2.44750847358345
"cg01989521","chr14",103522012,"-","cg01989521",NA,NA,NA,NA,NA,NA,"chr14:103522988-103524431","N_Shore","CDC42BPB","NM_006035","Body","","","","","14:103521984-103522416","Unclassified_Cell_type_specific","",0.330261700679267,3.0553958097235,4.68317322483172,2.7260427676739e-05,0.00963867830277297,2.44712181073035
"cg10599446","chr3",189073674,"-","cg10599446",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","3:189073278-189074083","Unclassified","TRUE",0.877120183054983,1.62248658296783,4.68303403380149,2.72727693839778e-05,0.00963867830277297,2.4467120527828
"cg11893955","chr8",28918821,"+","cg11893955",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","8:28974740-28975154","8:28917821-28919461","Promoter_Associated","",0.841111361233099,1.13103400166972,4.68232488191755,2.73357333518527e-05,0.00964965124438825,2.44462446715162
"cg26992245","chr8",29848579,"-","cg26992245",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.575300911682086,2.60785284600684,4.68207457402673,2.73579917102896e-05,0.00964965124438825,2.44388763762306
"cg13372456","chr5",153569246,"+","cg13372456",NA,NA,NA,NA,NA,NA,"chr5:153569545-153570538","N_Shore","GALNT10","NM_198321","TSS1500","","RDMR","","5:153549330-153550887","5:153568834-153569876","Promoter_Associated","",-0.682229926731854,-2.72192230363801,-4.68172640574048,2.738898182106e-05,0.00965102653693721,2.44286275564736
"cg03339910","chr20",62318482,"+","cg03339910",NA,NA,NA,NA,NA,NA,"chr20:62318359-62318658","Island","RTEL1;RTEL1","NM_016434;NM_032957","Body;Body","","","TRUE","20:61787998-61789089","20:62318172-62318526","Unclassified_Cell_type_specific","",-0.493463212712753,-1.7305605346456,-4.68091641362919,2.74612119671989e-05,0.00966691645973792,2.44047851402969
"cg06527100","chr4",107208133,"-","cg06527100",NA,NA,NA,NA,NA,NA,"","OpenSea","TBCK;TBCK;TBCK;TBCK","NM_033115;NM_001163437;NM_001163435;NM_001163436","Body;Body;Body;Body","","","TRUE","","","","",0.493024246737806,3.97528426713572,4.68001310777533,2.75419840748905e-05,0.00968577898989079,2.4378197374583
"cg20790367","chr1",31492493,"-","cg20790367","rs72885623",0.022873,NA,NA,NA,NA,"","OpenSea","PUM1;PUM1","NM_014676;NM_001020658","Body;Body","","","","","1:31492260-31492580","Promoter_Associated_Cell_type_specific","",0.650447287809191,0.370368868151453,4.6788965859082,2.76421443173165e-05,0.0097114158800024,2.43453358466059
"cg01249544","chr10",69372655,"-","cg01249544",NA,NA,NA,NA,NA,NA,"","OpenSea","CTNNA3;CTNNA3","NM_001127384;NM_013266","Body;Body","","","TRUE","","10:69372633-69373293","Unclassified_Cell_type_specific","",0.380459897921412,0.831052876240042,4.67852309030664,2.76757294613357e-05,0.00971363570635817,2.43343436003596
"cg24786986","chr7",114055133,"+","cg24786986",NA,NA,NA,NA,NA,NA,"","OpenSea","FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2","NM_148898;NM_148898;NM_148899;NM_014491;NM_014491;NM_148899","1stExon;5'UTR;5'UTR;1stExon;5'UTR;1stExon","low-CpG:113842126-113842489","","","","","","",-0.66280032101246,1.50434767137737,-4.67812814529701,2.77112869833142e-05,0.00971654274741218,2.4322720352674
